Timestamp,S,I,R,D
2020-07-11,8.296964168872507e7,50.891129318923426,171465.3561737718,8143.063971792091
2020-07-12,8.296963509234992e7,47.349345133353694,171474.98025946986,8143.578045429457
2020-07-13,8.296962895505208e7,44.05405208055273,171483.93455384416,8144.056341947532
2020-07-14,8.296962324488191e7,40.98809562502817,171492.26567115332,8144.501351261956
2020-07-15,8.296961793211332e7,38.13551509195485,171500.01698153868,8144.915390002795
2020-07-16,8.2969612989089e7,35.481460582184866,171507.22883679686,8145.3006135742635
2020-07-17,8.296960839007646e7,33.012115669288356,171513.93878044028,8145.65902737517
2020-07-18,8.29696041111341e7,30.714625476263063,171520.18174313856,8145.992497238482
2020-07-19,8.29696001299865e7,28.577029757547983,171525.9902245585,8146.302759144373
2020-07-20,8.29695964259085e7,26.588200638025516,171531.3944625492,8146.591428257287
2020-07-21,8.296959297961737e7,24.737784684933654,171536.4225905525,8146.860007334086
2020-07-22,8.296958977317232e7,23.01614901116054,171541.10078405924,8147.109894547038
2020-07-23,8.296958678988117e7,21.414331129375512,171545.45339687218,8147.342390762366
2020-07-24,8.296958401421344e7,19.923992295972877,171549.5030878866,8147.55870631226
2020-07-25,8.29695814317195e7,18.537374101968254,171553.27093904713,8147.75996729558
2020-07-26,8.296957902895533e7,17.247258084887427,171556.7765650956,8147.94722144008
2020-07-27,8.296957679341255e7,16.046928151411564,171560.03821568112,8148.121443556644
2020-07-28,8.296957471345335e7,14.930135615172704,171563.07287036374,8148.283540613942
2020-07-29,8.296957277824982e7,13.891066667705374,171565.89632700637,8148.43435645991
2020-07-30,8.29695709777276e7,12.924312113225026,171568.5232840152,8148.574676214648
2020-07-31,8.296956930251352e7,12.024839209687576,171570.9674168564,8148.705230357588
2020-08-01,8.29695677438867e7,11.187965469547898,171573.241449248,8148.826698530223
2020-08-02,8.29695662937332e7,10.409334283835904,171575.35721939668,8148.939713074181
2020-08-03,8.296956494450375e7,9.684892242659672,171577.32574162536,8149.044862323064
2020-08-04,8.296956368917453e7,9.010868034075576,171579.15726371141,8149.142693665202
2020-08-05,8.29695625212105e7,8.38375281148131,171580.86132023463,8149.233716393246
2020-08-06,8.296956143453145e7,7.80028192733196,171582.44678221236,8149.318404355446
2020-08-07,8.29695604234803e7,7.257417938091547,171583.92190328034,8149.397198422411
2020-08-08,8.29695594827937e7,6.752334791949833,171585.29436265948,8149.4705087822
2020-08-09,8.296955860757461e7,6.282403116991018,171586.5713051325,8149.538717075684
