Timestamp,S,I,R,D
2020-06-07,1.3030609108966663e7,317.0197673965609,43343.966344940534,2464.904921001892
2020-06-08,1.3030571732640525e7,300.9619421979989,43391.939638959826,2470.3657783188005
2020-06-09,1.3030536254446158e7,285.71946020815375,43437.476769406356,2475.54932422853
2020-06-10,1.3030502577249851e7,271.25061274075114,43480.70238927923,2480.4697481307485
2020-06-11,1.3030470608271694e7,257.51555893724134,43521.73556578317,2485.140603587484
2020-06-12,1.3030440259085583e7,244.4763257667996,43560.68978032858,2489.5748083231265
2020-06-13,1.303041144561922e7,232.09680802632417,43597.67292853149,2493.784644224429
2020-06-14,1.3030384088154107e7,220.34276834044113,43632.78732021356,2497.781757340504
2020-06-15,1.3030358111182062e7,209.18177600934268,43666.12986313236,2501.5771787970602
2020-06-16,1.3030333444429083e7,198.58365048347864,43697.79074559788,2505.1811748370665
2020-06-17,1.3030310024660354e7,188.52123274123136,43727.85112338619,2508.6029835193785
2020-06-18,1.3030287791330501e7,178.96851799482172,43756.38870141675,2511.851450087724
2020-06-19,1.3030266686090095e7,169.90044426621765,43783.478366627474,2514.935099011625
2020-06-20,1.3030246652785653e7,161.292892387134,43809.19218797469,2517.8621339864
2020-06-21,1.3030227637459636e7,153.12268599903265,43833.599416433164,2520.640437933161
2020-06-22,1.3030209588350452e7,145.36759155312245,43856.766484996115,2523.2775729988175
2020-06-23,1.3030192455892459e7,138.00631831035946,43878.75700867519,2525.780780556072
2020-06-24,1.3030176192715956e7,131.01851834144628,43899.63178450045,2528.156981203424
2020-06-25,1.3030160753647188e7,124.38478652683303,43919.44879152044,2530.4127747651664
2020-06-26,1.3030146095708352e7,118.08666055671624,43938.263190802085,2532.554440291389
2020-06-27,1.303013217811758e7,112.10662093103993,43956.127325430796,2534.5879360579756
2020-06-28,1.3030118962234262e7,106.4280675336812,43973.090790653434,2536.518907551071
2020-06-29,1.3030106411946414e7,101.03548715012126,43989.1999356811,2538.3526307566963
2020-06-30,1.3030094495325744e7,95.91516353800904,44004.49574026944,2540.093770449348
2020-07-01,1.3030083181977948e7,91.0540391446565,44019.01721559167,2541.746767317435
2020-07-02,1.3030072442558743e7,86.43950742474054,44032.80202518663,2543.315908646537
2020-07-03,1.3030062248773882e7,82.05941284030304,44045.88648495877,2544.8053283194026
